run_id,network,per_weight,preset_name,time_burn,bio_efficiency,survivor_debuff,camera_uptime,final_val_loss,final_play_rate,norm_loss,norm_rate,combined_score
sweep_deep_q_anynet_mini_balanced_per25,deep_q_anynet_mini,25,balanced,2.0,0.75,2.0,0.5,80.53148992856343,85.86111111111111,0.01348597295014991,0.4664141917447098,0.169515923541692
sweep_deep_q_multibranch_mini_time_burn_focused_per27,deep_q_multibranch_mini,27,time_burn_focused,3.0,1.0,0.5,0.5,172.98522671063742,92.30555555555556,0.03427804512053224,0.512656966310852,0.17019754169111695
sweep_deep_q_anynet_mini_time_burn_focused_per21,deep_q_anynet_mini,21,time_burn_focused,3.0,1.0,0.5,0.5,20.836782107750576,81.11111111111111,6.113241476031135e-05,0.4323300777325964,0.1703437693705533
sweep_deep_q_anynet_mini_burn_lean_per15,deep_q_anynet_mini,15,burn_lean,2.5,0.75,1.5,0.5,227.30558236440024,96.05555555555556,0.046494238801660544,0.5395654773730468,0.1706763239492483
sweep_deep_q_anynet_mini_burn_lean_per23,deep_q_anynet_mini,23,burn_lean,2.5,0.75,1.5,0.5,64.1417095263799,84.08333333333333,0.009800048412754772,0.4536575642781878,0.170762764605472
sweep_deep_q_anynet_mini_burn_and_debuff_per21,deep_q_anynet_mini,21,burn_and_debuff,3.0,0.5,3.0,0.25,103.55214003721873,86.88888888888889,0.018663124627604732,0.4737891169987928,0.17092745213968547
sweep_deep_q_anynet_mini_balanced_per17,deep_q_anynet_mini,17,balanced,2.0,0.75,2.0,0.5,90.70707142353058,85.83333333333333,0.01577437612543385,0.46621486944054535,0.17117760245564007
sweep_deep_q_anynet_mini_balanced_per11,deep_q_anynet_mini,11,balanced,2.0,0.75,2.0,0.5,122.5423092842102,87.72222222222223,0.022933854867983494,0.47976878612372503,0.17212306257047094
sweep_deep_q_anynet_mini_burn_and_debuff_per17,deep_q_anynet_mini,17,burn_and_debuff,3.0,0.5,3.0,0.25,125.49388130505879,87.19444444444444,0.023597638730156863,0.47598166234460126,0.17372384840772942
sweep_deep_q_anynet_mini_burn_and_debuff_per25,deep_q_anynet_mini,25,burn_and_debuff,3.0,0.5,3.0,0.25,125.4462803999583,86.80555555555556,0.023586933684707396,0.47319115008629964,0.1745535085534053
sweep_deep_q_anynet_mini_balanced_per19,deep_q_anynet_mini,19,balanced,2.0,0.75,2.0,0.5,129.8738981882731,86.27777777777777,0.02458266789515371,0.46940402630717587,0.17638665963445482
sweep_deep_q_anynet_mini_time_burn_focused_per19,deep_q_anynet_mini,19,time_burn_focused,3.0,1.0,0.5,0.5,43.65607843796412,79.63888888888889,0.005193001311455188,0.4217659956118829,0.17710530223445375
sweep_deep_q_anynet_mini_burn_lean_per25,deep_q_anynet_mini,25,burn_lean,2.5,0.75,1.5,0.5,104.68760220209758,83.19444444444444,0.01891848057210861,0.44727925054492684,0.17905916123699797
sweep_deep_q_anynet_mini_burn_and_debuff_per11,deep_q_anynet_mini,11,burn_and_debuff,3.0,0.5,3.0,0.25,120.74655465284984,84.22222222222223,0.022530004670088814,0.4546541757990099,0.1793747505293592
sweep_deep_q_anynet_mini_time_burn_focused_per15,deep_q_anynet_mini,15,time_burn_focused,3.0,1.0,0.5,0.5,20.564951568841934,76.55555555555556,0.0,0.39964121984963386,0.18010763404510985
sweep_deep_q_anynet_mini_burn_lean_per27,deep_q_anynet_mini,27,burn_lean,2.5,0.75,1.5,0.5,90.00413620471954,81.36111111111111,0.015616291873684534,0.43412397847007606,0.18069421077055633
sweep_deep_q_multibranch_mini_balanced_per25,deep_q_multibranch_mini,25,balanced,2.0,0.75,2.0,0.5,260.42031049728394,92.05555555555556,0.0539414642054801,0.5108630655733724,0.18450010527182437
sweep_deep_q_anynet_mini_time_burn_focused_per27,deep_q_anynet_mini,27,time_burn_focused,3.0,1.0,0.5,0.5,25.979817519585293,74.63888888888889,0.0012177580653790444,0.3858879808622898,0.18508603638707838
sweep_deep_q_multibranch_mini_burn_lean_per19,deep_q_multibranch_mini,19,burn_lean,2.5,0.75,1.5,0.5,296.70777050654095,93.61111111111111,0.06210221047332186,0.5220251146065791,0.18686401294935157
sweep_deep_q_multibranch_mini_burn_lean_per17,deep_q_multibranch_mini,17,burn_lean,2.5,0.75,1.5,0.5,217.53421529134116,87.75,0.04429674006923793,0.4799681084278894,0.18701728552009972
sweep_deep_q_anynet_mini_time_burn_focused_per23,deep_q_anynet_mini,23,time_burn_focused,3.0,1.0,0.5,0.5,28.31961151957512,72.75,0.0017439581672341886,0.3723340641791102,0.18952055146333086
sweep_deep_q_anynet_mini_time_burn_focused_per11,deep_q_anynet_mini,11,time_burn_focused,3.0,1.0,0.5,0.5,37.46370397011439,73.36111111111111,0.003800388083230015,0.37671915487072716,0.18964452519704286
sweep_deep_q_anynet_mini_burn_lean_per29,deep_q_anynet_mini,29,burn_lean,2.5,0.75,1.5,0.5,124.42197807629903,79.02777777777777,0.023356576658814385,0.4173809049202659,0.19113533218509027
sweep_deep_q_anynet_mini_time_burn_focused_per25,deep_q_anynet_mini,25,time_burn_focused,3.0,1.0,0.5,0.5,56.95251250267029,73.08333333333333,0.008183258128589097,0.37472593182908304,0.19331050114128745
sweep_deep_q_anynet_mini_burn_and_debuff_per19,deep_q_anynet_mini,19,burn_and_debuff,3.0,0.5,3.0,0.25,154.32289338111877,79.94444444444444,0.030081042436154868,0.4239585409576913,0.19386916741800098
sweep_deep_q_anynet_mini_burn_and_debuff_per27,deep_q_anynet_mini,27,burn_and_debuff,3.0,0.5,3.0,0.25,177.33219226201376,81.55555555555556,0.03525564131742178,0.4355192345992269,0.19402317854242715
sweep_deep_q_multibranch_mini_balanced_per19,deep_q_multibranch_mini,19,balanced,2.0,0.75,2.0,0.5,352.8945474624634,94.30555555555556,0.07473814669559066,0.5270081722106892,0.1942142510237067
sweep_deep_q_multibranch_mini_burn_and_debuff_per21,deep_q_multibranch_mini,21,burn_and_debuff,3.0,0.5,3.0,0.25,457.1874877611796,101.86111111111111,0.09819275672031744,0.5812238389434077,0.19436777802119987
sweep_deep_q_anynet_mini_balanced_per23,deep_q_anynet_mini,23,balanced,2.0,0.75,2.0,0.5,167.44906560579935,80.66666666666667,0.033033008789442854,0.42914092086596595,0.19438082989282018
sweep_deep_q_multibranch_mini_burn_and_debuff_per25,deep_q_multibranch_mini,25,burn_and_debuff,3.0,0.5,3.0,0.25,238.8632792631785,85.55555555555556,0.049093468172012995,0.46422164639890134,0.1950989338007387
sweep_deep_q_multibranch_mini_time_burn_focused_per29,deep_q_multibranch_mini,29,time_burn_focused,3.0,1.0,0.5,0.5,90.36646290620168,72.91666666666667,0.015697776118547786,0.3735299980040967,0.19892944388175443
sweep_deep_q_multibranch_mini_balanced_per29,deep_q_multibranch_mini,29,balanced,2.0,0.75,2.0,0.5,306.08280928929645,88.61111111111111,0.06421057828792576,0.486147099856986,0.1991032748444522
sweep_deep_q_anynet_mini_burn_and_debuff_per15,deep_q_anynet_mini,15,burn_and_debuff,3.0,0.5,3.0,0.25,226.88604593276978,82.25,0.04639988856695747,0.44050229220333703,0.2003292343358691
sweep_deep_q_anynet_mini_burn_and_debuff_per23,deep_q_anynet_mini,23,burn_and_debuff,3.0,0.5,3.0,0.25,196.96512285868326,79.94444444444444,0.0396709232096428,0.4239585409576913,0.20058208395944255
sweep_deep_q_multibranch_mini_balanced_per23,deep_q_multibranch_mini,23,balanced,2.0,0.75,2.0,0.5,210.43304586410522,80.80555555555556,0.04269974645530507,0.4301375323867879,0.20084856280267716
sweep_deep_q_anynet_mini_burn_and_debuff_per29,deep_q_anynet_mini,29,burn_and_debuff,3.0,0.5,3.0,0.25,213.42152587572733,80.30555555555556,0.04337183061592538,0.42654973091182863,0.20239536215759915
sweep_deep_q_anynet_mini_time_burn_focused_per13,deep_q_anynet_mini,13,time_burn_focused,3.0,1.0,0.5,0.5,43.679161628087364,67.80555555555556,0.005198192527858874,0.33685469403784596,0.20258232655814742
sweep_deep_q_multibranch_mini_burn_lean_per29,deep_q_multibranch_mini,29,burn_lean,2.5,0.75,1.5,0.5,251.4177851676941,82.41666666666667,0.05191687155099672,0.4416982260283235,0.20383234227720062
sweep_deep_q_anynet_mini_balanced_per29,deep_q_anynet_mini,29,balanced,2.0,0.75,2.0,0.5,236.88090451558432,79.63888888888889,0.048647648670764744,0.4217659956118829,0.20752355538597045
sweep_deep_q_anynet_mini_burn_lean_per13,deep_q_anynet_mini,13,burn_lean,2.5,0.75,1.5,0.5,222.43144369125366,78.22222222222223,0.04539808577866922,0.41160055809949825,0.208298492615219
sweep_deep_q_anynet_mini_balanced_per27,deep_q_anynet_mini,27,balanced,2.0,0.75,2.0,0.5,201.3518451054891,75.58333333333333,0.040657460354831435,0.39266493920387957,0.2106607404872181
sweep_deep_q_multibranch_mini_balanced_per21,deep_q_multibranch_mini,21,balanced,2.0,0.75,2.0,0.5,372.37719376881915,87.36111111111111,0.07911963090781478,0.47717759616958777,0.212230462784594
sweep_deep_q_anynet_mini_burn_and_debuff_per13,deep_q_anynet_mini,13,burn_and_debuff,3.0,0.5,3.0,0.25,274.44405762354535,78.61111111111111,0.05709528764731371,0.4143910703577999,0.21564938024577962
sweep_deep_q_anynet_mini_balanced_per15,deep_q_anynet_mini,15,balanced,2.0,0.75,2.0,0.5,294.4623417854309,79.80555555555556,0.06159723233346779,0.42296192943686933,0.21622948380236662
sweep_deep_q_multibranch_mini_burn_and_debuff_per27,deep_q_multibranch_mini,27,burn_and_debuff,3.0,0.5,3.0,0.25,638.7480532328287,102.0,0.13902420942276678,0.5822204504642297,0.22265081145666782
sweep_deep_q_anynet_mini_burn_lean_per21,deep_q_anynet_mini,21,burn_lean,2.5,0.75,1.5,0.5,320.224063873291,76.77777777777777,0.06739082817423618,0.40123579828294903,0.22680284023708058
sweep_deep_q_multibranch_mini_balanced_per11,deep_q_multibranch_mini,11,balanced,2.0,0.75,2.0,0.5,323.74137258529663,77.0,0.06818184148674207,0.4028303767162643,0.22687817602584015
sweep_deep_q_multibranch_mini_burn_lean_per21,deep_q_multibranch_mini,21,burn_lean,2.5,0.75,1.5,0.5,695.5515213012695,101.58333333333333,0.15179883431857766,0.5792306159017635,0.2324899992524753
sweep_deep_q_anynet_mini_time_burn_focused_per29,deep_q_anynet_mini,29,time_burn_focused,3.0,1.0,0.5,0.5,109.02216871579488,57.97222222222222,0.01989328832912283,0.26629459836364633,0.23403692232129208
sweep_deep_q_multibranch_mini_burn_and_debuff_per11,deep_q_multibranch_mini,11,burn_and_debuff,3.0,0.5,3.0,0.25,521.5154441197714,86.77777777777777,0.11265957610192599,0.47299182778213517,0.23696415493670764
sweep_deep_q_multibranch_mini_burn_lean_per13,deep_q_multibranch_mini,13,burn_lean,2.5,0.75,1.5,0.5,701.2953399022421,97.08333333333333,0.15309057108381524,0.5469404026271297,0.24308127897053172
sweep_deep_q_multibranch_mini_balanced_per27,deep_q_multibranch_mini,27,balanced,2.0,0.75,2.0,0.5,596.3498217264811,82.94444444444444,0.12948920175234147,0.4454853498074472,0.2569968362844049
sweep_deep_q_multibranch_mini_burn_lean_per23,deep_q_multibranch_mini,23,burn_lean,2.5,0.75,1.5,0.5,446.24173100789386,71.44444444444444,0.09573114757075742,0.3629659158833831,0.25812202853451527
sweep_deep_q_multibranch_mini_burn_and_debuff_per19,deep_q_multibranch_mini,19,burn_and_debuff,3.0,0.5,3.0,0.25,1090.6845474243164,108.63888888888889,0.2406609472196205,0.6298584811595226,0.2795051187058776
sweep_deep_q_multibranch_mini_balanced_per17,deep_q_multibranch_mini,17,balanced,2.0,0.75,2.0,0.5,987.5562693277994,97.66666666666667,0.217468259983578,0.5511261710145824,0.2868899306841299
sweep_deep_q_multibranch_mini_burn_and_debuff_per23,deep_q_multibranch_mini,23,burn_and_debuff,3.0,0.5,3.0,0.25,678.3165947596232,74.77777777777777,0.14792284348275206,0.3868845923831118,0.2874806127229929
sweep_deep_q_multibranch_mini_time_burn_focused_per15,deep_q_multibranch_mini,15,time_burn_focused,3.0,1.0,0.5,0.5,1904.8105125427246,160.22222222222223,0.4237510678755785,0.9999999999928245,0.2966257475150576
sweep_deep_q_multibranch_mini_balanced_per13,deep_q_multibranch_mini,13,balanced,2.0,0.75,2.0,0.5,766.1661688486735,68.13888888888889,0.16767947797014296,0.3392465616878188,0.3156016660727544
sweep_deep_q_multibranch_mini_burn_and_debuff_per13,deep_q_multibranch_mini,13,burn_and_debuff,3.0,0.5,3.0,0.25,1323.1991647084553,102.27777777777777,0.2929515400231988,0.5842136735058736,0.329801975964477
sweep_deep_q_multibranch_mini_burn_and_debuff_per17,deep_q_multibranch_mini,17,burn_and_debuff,3.0,0.5,3.0,0.25,1058.5522886912029,70.61111111111111,0.23343467096697873,0.356986246758451,0.3563083956493498
sweep_deep_q_multibranch_mini_burn_lean_per11,deep_q_multibranch_mini,11,burn_lean,2.5,0.75,1.5,0.5,1004.923744837443,57.333333333333336,0.2213740599737399,0.261710185367865,0.37644878637125845
sweep_deep_q_multibranch_mini_time_burn_focused_per23,deep_q_multibranch_mini,23,time_burn_focused,3.0,1.0,0.5,0.5,557.9976593653361,22.916666666666668,0.12086412119358829,0.01474985050816605,0.380179929683062
sweep_deep_q_multibranch_mini_burn_lean_per27,deep_q_multibranch_mini,27,burn_lean,2.5,0.75,1.5,0.5,1986.9968083699544,121.47222222222223,0.4422340784464122,0.7219453856834782,0.39298023920744507
sweep_deep_q_multibranch_mini_time_burn_focused_per11,deep_q_multibranch_mini,11,time_burn_focused,3.0,1.0,0.5,0.5,672.3415126800537,20.86111111111111,0.14657909749533782,0.0,0.40260536824673643
sweep_deep_q_multibranch_mini_burn_lean_per25,deep_q_multibranch_mini,25,burn_lean,2.5,0.75,1.5,0.5,1122.036371231079,52.25,0.24771171018445193,0.22523420370577868,0.40582793601738276
sweep_deep_q_multibranch_mini_burn_and_debuff_per29,deep_q_multibranch_mini,29,burn_and_debuff,3.0,0.5,3.0,0.25,1385.2234338124592,65.58333333333333,0.3069002794080163,0.32090890970469343,0.4185575226742033
sweep_deep_q_multibranch_mini_burn_lean_per15,deep_q_multibranch_mini,15,burn_lean,2.5,0.75,1.5,0.5,3611.798769632975,116.91666666666667,0.8076384505897535,0.6892565278005156,0.6585699570726727
sweep_deep_q_multibranch_mini_balanced_per15,deep_q_multibranch_mini,15,balanced,2.0,0.75,2.0,0.5,4356.378402709961,122.41666666666667,0.9750881828166414,0.728722344025068,0.7639450247641285
sweep_deep_q_multibranch_mini_burn_and_debuff_per15,deep_q_multibranch_mini,15,burn_and_debuff,3.0,0.5,3.0,0.25,4467.150939941406,126.55555555555556,0.999999999999775,0.7584213673455644,0.7724735897961731
